State,District,Level,Name,TRU,No_HH_Head,TOT_P,TOT_M,TOT_F
33,621,DISTRICT,Pudukkottai,Rural,58308,246531,122184,124347
33,621,DISTRICT,Pudukkottai,Urban,8880,38273,19244,19029
33,622,DISTRICT,Sivaganga,Total,56716,227746,113599,114147
33,622,DISTRICT,Sivaganga,Rural,46234,184829,92228,92601
33,622,DISTRICT,Sivaganga,Urban,10482,42917,21371,21546
33,623,DISTRICT,Madurai,Total,103274,408976,205098,203878
33,623,DISTRICT,Madurai,Rural,66081,257852,129515,128337
33,623,DISTRICT,Madurai,Urban,37193,151124,75583,75541
33,624,DISTRICT,Theni  ,Total,65605,258200,129900,128300
33,624,DISTRICT,Theni  ,Rural,36965,143589,72599,70990
33,624,DISTRICT,Theni  ,Urban,28640,114611,57301,57310
33,625,DISTRICT,Virudhunagar,Total,106932,399831,198704,201127
33,625,DISTRICT,Virudhunagar,Rural,70764,263206,131286,131920
33,625,DISTRICT,Virudhunagar,Urban,36168,136625,67418,69207
33,626,DISTRICT,Ramanathapuram,Total,61185,249008,125015,123993
33,626,DISTRICT,Ramanathapuram,Rural,51225,205328,102954,102374
33,626,DISTRICT,Ramanathapuram,Urban,9960,43680,22061,21619
33,627,DISTRICT,Thoothukkudi,Total,89969,347895,172663,175232
33,627,DISTRICT,Thoothukkudi,Rural,60491,230895,114573,116322
33,627,DISTRICT,Thoothukkudi,Urban,29478,117000,58090,58910
33,628,DISTRICT,Tirunelveli ,Total,151954,569714,279570,290144
33,628,DISTRICT,Tirunelveli ,Rural,93904,345247,169385,175862
33,628,DISTRICT,Tirunelveli ,Urban,58050,224467,110185,114282
33,629,DISTRICT,Kanniyakumari,Total,19546,74249,36817,37432
33,629,DISTRICT,Kanniyakumari,Rural,5177,18972,9458,9514
33,629,DISTRICT,Kanniyakumari,Urban,14369,55277,27359,27918
33,630,DISTRICT,Dharmapuri,Total,58028,245392,124706,120686
33,630,DISTRICT,Dharmapuri,Rural,48960,207187,105556,101631
33,630,DISTRICT,Dharmapuri,Urban,9068,38205,19150,19055
33,631,DISTRICT,Krishnagiri,Total,60868,267386,135474,131912
33,631,DISTRICT,Krishnagiri,Rural,49701,217822,110438,107384
33,631,DISTRICT,Krishnagiri,Urban,11167,49564,25036,24528
33,632,DISTRICT,Coimbatore,Total,145518,535911,266960,268951
33,632,DISTRICT,Coimbatore,Rural,52431,187055,93037,94018
33,632,DISTRICT,Coimbatore,Urban,93087,348856,173923,174933
33,633,DISTRICT,Tiruppur,Total,112982,395876,196907,198969
33,633,DISTRICT,Tiruppur,Rural,69533,237893,118360,119533
33,633,DISTRICT,Tiruppur,Urban,43449,157983,78547,79436
34,0,State,PUDUCHERRY,Total,45409,196325,95512,100813
34,0,State,PUDUCHERRY,Rural,25297,110425,53793,56632
34,0,State,PUDUCHERRY,Urban,20112,85900,41719,44181
34,634,DISTRICT,Yanam,Total,2112,8427,4100,4327
34,634,DISTRICT,Yanam,Rural,0,0,0,0
34,634,DISTRICT,Yanam,Urban,2112,8427,4100,4327
34,635,DISTRICT,Puducherry,Total,34378,152406,74129,78277
34,635,DISTRICT,Puducherry,Rural,19048,85624,41680,43944
34,635,DISTRICT,Puducherry,Urban,15330,66782,32449,34333
34,636,DISTRICT,Mahe,Total,31,144,77,67
34,636,DISTRICT,Mahe,Rural,0,0,0,0
34,636,DISTRICT,Mahe,Urban,31,144,77,67
34,637,DISTRICT,Karaikal,Total,8888,35348,17206,18142
34,637,DISTRICT,Karaikal,Rural,6249,24801,12113,12688
34,637,DISTRICT,Karaikal,Urban,2639,10547,5093,5454
